"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"02.07.2025 22:56:48 UTC","25070811612","Bestellung","302-3872533-5813113","3725/1","Zebra & Friends Mittelalter Baskenmütze - Kopfschmuck - Mütze Mittelalter - Barett - Mittelalterlicher Hut - Mittelalter Kopfbedeckung - Braun","1","amazon.de","Amazon","Oberderdingen","","75038","","7,65","0","0","0","0","0","0","0","0","0","-2,25","0","0","5,40"
"02.07.2025 22:56:48 UTC","25070811612","Bestellung","302-3872533-5813113","3725/1","Zebra & Friends Mittelalter Baskenmütze - Kopfschmuck - Mütze Mittelalter - Barett - Mittelalterlicher Hut - Mittelalter Kopfbedeckung - Braun","1","amazon.de","Amazon","Oberderdingen","","75038","","7,65","0","0","0","0","0","0","0","0","0","-2,25","0","0","5,40"
"02.07.2025 23:03:17 UTC","25070811612","Bestellung","303-5996984-0440349","2520","Zebra & Friends Gartenschürze - Sonnenblumenschürze und Mutze - 82 x 64 cm - Kostüm für Erwachsene - 3D Sonnenblume - Mit Bauchtasche - Verkleidun","1","amazon.de","Amazon","Köln","","50739","","16,95","0","0","0","0","0","0","0","0","0","-4,09","0","0","12,86"
"03.07.2025 17:50:29 UTC","25070811612","Bestellung","028-7184702-9245142","3725/1","Zebra & Friends Mittelalter Baskenmütze - Kopfschmuck - Mütze Mittelalter - Barett - Mittelalterlicher Hut - Mittelalter Kopfbedeckung - Braun","1","amazon.de","Amazon","Bretten","","75015","","7,65","0","0","0","0","0","0","0","0","0","-2,25","0","0","5,40"
"03.07.2025 19:39:52 UTC","25070811612","Bestellung","028-2515624-8251533","6019","Zebra & Friends PRIDE Handtasche mit Regenbogen Lippen - 21x16 cm, mit Reißverschluss und langem Gurt - Rainbow LIPS LGTB Lesbian Gay Pride Bag","1","amazon.de","Amazon","Oelde","Nordrhein-Westfalen","59302","","5,84","1,11","0","0","0","0","0","0","0","0","-2,25","0","0","4,70"
"03.07.2025 21:14:49 UTC","25070811612","Bestellung","302-3857530-6507539","3725/1","Zebra & Friends Mittelalter Baskenmütze - Kopfschmuck - Mütze Mittelalter - Barett - Mittelalterlicher Hut - Mittelalter Kopfbedeckung - Braun","1","amazon.de","Amazon","Neuburg an der Donau","","86633","","7,65","0","0","0","0","0","0","0","0","0","-2,26","0","0","5,39"
"03.07.2025 21:31:33 UTC","25070811612","Bestellung","028-1743850-3349104","3721","Zebra & Friends Ritter Tarik Kettenhaube mit Kragen- Silberne Mittelalter Kopfbedeckung für Kinder, 100% Polyester - Perfekt für Ritter Kostüm Kind","1","amazon.de","Amazon","Achim","Niedersachsen","28832","","10,88","2,07","0","0","0","0","0","0","0","0","-3,36","0","0","9,59"
"03.07.2025 21:55:17 UTC","25070811612","Bestellung","028-0337095-7479508","3725/1","Zebra & Friends Mittelalter Baskenmütze - Kopfschmuck - Mütze Mittelalter - Barett - Mittelalterlicher Hut - Mittelalter Kopfbedeckung - Braun","1","amazon.de","Amazon","Eggenstein-leopoldshafen","Baden-Württemberg","76344","","7,65","0","0","0","0","0","0","0","0","0","-2,25","0","0","5,40"
"03.07.2025 22:10:00 UTC","25070811612","Bestellung","028-4421725-4803528","3723","Zebra & Friends Ritter William Kettenhaube - Silberne Mittelalter Kopfbedeckung für Kinder, 100% Polyester - Perfekt für Ritter Kostüm Kinder & Fas","1","amazon.de","Amazon","Altenkirchen (westerwald)","","57610","","6,43","1,22","0,83","0,16","0","0","-0,83","-0,16","0","0","-2,01","0","0","5,64"
"03.07.2025 22:22:08 UTC","25070811612","Bestellung","028-4880557-8169907","3721","Zebra & Friends Ritter Tarik Kettenhaube mit Kragen- Silberne Mittelalter Kopfbedeckung für Kinder, 100% Polyester - Perfekt für Ritter Kostüm Kind","2","amazon.de","Amazon","Achern","","77855","","21,76","4,14","0","0","0","0","0","0","0","0","-6,72","0","0","19,18"
"03.07.2025 22:22:35 UTC","25070811612","Bestellung","302-7951068-6113102","TF3712_8","Zebra & Friends Tiara Rosalin Mittelalter - Für Kinder und Erwachsene - Haarband - Karnevalszubehör - Samt - Kopfbedeckung - Diadem - Haarreifen - S","1","amazon.de","Amazon","Lauterhofen","Bayern","92283","","9,66","1,84","0","0","0","0","0","0","0","0","-3,33","0","0","8,17"
"03.07.2025 22:46:30 UTC","25070811612","Bestellung","306-0149155-2074755","3725/1","Zebra & Friends Mittelalter Baskenmütze - Kopfschmuck - Mütze Mittelalter - Barett - Mittelalterlicher Hut - Mittelalter Kopfbedeckung - Braun","1","amazon.de","Amazon","Bobingen","","86399","","7,65","0","0","0","0","0","0","0","0","0","-2,25","0","0","5,40"
"04.07.2025 00:09:04 UTC","25070811612","Bestellung","305-5501846-5978755","3725/2","Zebra & Friends Mittelalter Baskenmütze - Kopfschmuck - Mütze Mittelalter - Barett - Mittelalterlicher Hut - Mittelalter Kopfbedeckung - Grün","1","amazon.de","Verkäufer","Weimar","","99423","","6,68","1,27","3,32","0,63","0","0","0","0","0","0","0","0","0","11,90"
"04.07.2025 04:58:58 UTC","25070811612","Erstattung","305-7475646-6423549","TF3712_8","Zebra & Friends Tiara Rosalin Mittelalter - Für Kinder und Erwachsene - Haarband - Karnevalszubehör - Samt - Kopfbedeckung - Diadem - Haarreifen - S","1","amazon.de","Verkäufer","Chemnitz OT Röhrsdorf","","09247","","-9,66","-1,84","0","0","0","0","0","0","0","0","0","0","0","-11,50"
"04.07.2025 12:36:16 UTC","25070811612","Bestellung","304-7448616-8834760","TF3712_8","Zebra & Friends Tiara Rosalin Mittelalter - Für Kinder und Erwachsene - Haarband - Karnevalszubehör - Samt - Kopfbedeckung - Diadem - Haarreifen - S","1","amazon.de","Amazon","Nürnberg","","90408","","11,50","0","0","0","0","0","0","0","0","0","-3,32","0","0","8,18"
"04.07.2025 14:48:06 UTC","25070811612","Bestellung","028-4880557-8169907","3721","Zebra & Friends Ritter Tarik Kettenhaube mit Kragen- Silberne Mittelalter Kopfbedeckung für Kinder, 100% Polyester - Perfekt für Ritter Kostüm Kind","1","amazon.de","Amazon","Achern","","77855","","12,95","0","0","0","0","0","0","0","0","0","-3,36","0","0","9,59"
"04.07.2025 14:48:06 UTC","25070811612","Bestellung","028-4880557-8169907","3721","Zebra & Friends Ritter Tarik Kettenhaube mit Kragen- Silberne Mittelalter Kopfbedeckung für Kinder, 100% Polyester - Perfekt für Ritter Kostüm Kind","1","amazon.de","Amazon","Achern","","77855","","12,95","0","0","0","0","0","0","0","0","0","-3,37","0","0","9,58"
"04.07.2025 14:48:06 UTC","25070811612","Bestellung","028-4880557-8169907","3721","Zebra & Friends Ritter Tarik Kettenhaube mit Kragen- Silberne Mittelalter Kopfbedeckung für Kinder, 100% Polyester - Perfekt für Ritter Kostüm Kind","1","amazon.de","Amazon","Achern","","77855","","12,95","0","0","0","0","0","0","0","0","0","-3,37","0","0","9,58"
"04.07.2025 14:48:06 UTC","25070811612","Bestellung","028-4880557-8169907","3721","Zebra & Friends Ritter Tarik Kettenhaube mit Kragen- Silberne Mittelalter Kopfbedeckung für Kinder, 100% Polyester - Perfekt für Ritter Kostüm Kind","1","amazon.de","Amazon","Achern","","77855","","12,95","0","0","0","0","0","0","0","0","0","-3,36","0","0","9,59"
"04.07.2025 15:42:09 UTC","25070811612","Bestellung","305-2287822-8457917","1835/4/152","Zebra & Friends Ritter Edward Kostüm - Größe 152 - Verkleidungsset - Ritterrüstung - Mittelalter Kleidung - Karnevalskostüm Kinder - Kinderkostü","1","amazon.de","Amazon","Tittling","","94104","","19,95","0","0","0","0","0","-19,95","0","0","0","-2,80","0","0","-2,80"
"04.07.2025 19:02:26 UTC","25070811612","Bestellung","305-9036500-4268355","3725/1","Zebra & Friends Mittelalter Baskenmütze - Kopfschmuck - Mütze Mittelalter - Barett - Mittelalterlicher Hut - Mittelalter Kopfbedeckung - Braun","1","amazon.de","Amazon","Bruchhausen-vilsen","","27305","","7,65","0","0","0","0","0","0","0","0","0","-2,25","0","0","5,40"
"04.07.2025 20:14:38 UTC","25070811612","Bestellung","303-0311301-8125134","3725/1","Zebra & Friends Mittelalter Baskenmütze - Kopfschmuck - Mütze Mittelalter - Barett - Mittelalterlicher Hut - Mittelalter Kopfbedeckung - Braun","1","amazon.de","Amazon","Braunschweig","","38110","","7,65","0","0","0","0","0","0","0","0","0","-2,25","0","0","5,40"
"04.07.2025 20:58:12 UTC","25070811612","Bestellung","302-5976590-4847540","3725/1","Zebra & Friends Mittelalter Baskenmütze - Kopfschmuck - Mütze Mittelalter - Barett - Mittelalterlicher Hut - Mittelalter Kopfbedeckung - Braun","1","amazon.de","Amazon","Stralsund","Mecklenburg-Vorpommern","18437","","7,65","0","0","0","0","0","0","0","0","0","-2,25","0","0","5,40"
"04.07.2025 21:12:53 UTC","25070811612","Bestellung","028-4880557-8169907","3721","Zebra & Friends Ritter Tarik Kettenhaube mit Kragen- Silberne Mittelalter Kopfbedeckung für Kinder, 100% Polyester - Perfekt für Ritter Kostüm Kind","1","amazon.de","Amazon","Achern","","77855","","10,88","2,07","0","0","0","0","0","0","0","0","-3,37","0","0","9,58"
"04.07.2025 21:23:41 UTC","25070811612","Bestellung","304-2612447-8001135","2520","Zebra & Friends Gartenschürze - Sonnenblumenschürze und Mutze - 82 x 64 cm - Kostüm für Erwachsene - 3D Sonnenblume - Mit Bauchtasche - Verkleidun","1","amazon.de","Amazon","Salzgitter","","38259","","18,95","0","0","0","0","0","0","0","0","0","-4,09","0","0","14,86"
"04.07.2025 21:43:42 UTC","25070811612","Bestellung","302-7951068-6113102","TF3712_1","Zebra & Friends Tiara Rosalin Mittelalter - Für Kinder und Erwachsene - Haarband - Karnevalszubehör - Samt - Kopfbedeckung - Diadem - Haarreifen - S","1","amazon.de","Amazon","Lauterhofen","Bayern","92283","","11,50","0","0","0","0","0","0","0","0","0","-3,33","0","0","8,17"
"05.07.2025 13:20:20 UTC","25070811612","Erstattung","028-3388968-3777160","TF3712_2","Zebra & Friends Tiara Rosalin Mittelalter - Für Kinder und Erwachsene - Haarband - Karnevalszubehör - Samt - Kopfbedeckung - Diadem - Haarreifen - S","1","amazon.de","Amazon","Mögglingen","Baden-Württemberg","73563","","-11,50","0","0","0","0","0","0","0","0","0","0","0","0","-11,50"
"05.07.2025 15:02:59 UTC","25070811612","Bestellung","302-5879855-9370710","3725/1","Zebra & Friends Mittelalter Baskenmütze - Kopfschmuck - Mütze Mittelalter - Barett - Mittelalterlicher Hut - Mittelalter Kopfbedeckung - Braun","2","amazon.de","Amazon","Ingolstadt","","85051","","15,30","0","0","0","0","0","0","0","0","0","-4,50","0","0","10,80"
"05.07.2025 18:44:05 UTC","25070811612","Bestellung","304-6767237-2354715","3721","Zebra & Friends Ritter Tarik Kettenhaube mit Kragen- Silberne Mittelalter Kopfbedeckung für Kinder, 100% Polyester - Perfekt für Ritter Kostüm Kind","3","amazon.de","Amazon","Hamburg","","21149","","38,85","0","0","0","0","0","0","0","0","0","-10,09","0","0","28,76"
"05.07.2025 21:33:53 UTC","25070811612","Bestellung","304-0387305-5387563","3725/1","Zebra & Friends Mittelalter Baskenmütze - Kopfschmuck - Mütze Mittelalter - Barett - Mittelalterlicher Hut - Mittelalter Kopfbedeckung - Braun","1","amazon.de","Amazon","Stödtlen","Baden-Württemberg","73495","","7,65","0","0","0","0","0","0","0","0","0","-2,25","0","0","5,40"
"05.07.2025 21:46:14 UTC","25070811612","Bestellung","306-8542313-1415558","3725/1","Zebra & Friends Mittelalter Baskenmütze - Kopfschmuck - Mütze Mittelalter - Barett - Mittelalterlicher Hut - Mittelalter Kopfbedeckung - Braun","1","amazon.de","Amazon","Aach","","78267","","7,65","0","0","0","0","0","0","0","0","0","-2,25","0","0","5,40"
"05.07.2025 23:30:58 UTC","25070811612","Bestellung","305-9130600-0597115","3725/2","Zebra & Friends Mittelalter Baskenmütze - Kopfschmuck - Mütze Mittelalter - Barett - Mittelalterlicher Hut - Mittelalter Kopfbedeckung - Grün","1","amazon.de","Verkäufer","Bruchhausen-vilsen","","27305","","6,68","1,27","3,32","0,63","0","0","0","0","0","0","0","0","0","11,90"
"05.07.2025 23:35:48 UTC","25070811612","Bestellung","303-5461285-7994709","3725/1","Zebra & Friends Mittelalter Baskenmütze - Kopfschmuck - Mütze Mittelalter - Barett - Mittelalterlicher Hut - Mittelalter Kopfbedeckung - Braun","1","amazon.de","Amazon","Ehingen (donau)","","89584","","7,65","0","0","0","0","0","0","0","0","0","-2,25","0","0","5,40"
"06.07.2025 03:03:56 UTC","25070811612","Bestellung","306-6715143-2281159","3725/1","Zebra & Friends Mittelalter Baskenmütze - Kopfschmuck - Mütze Mittelalter - Barett - Mittelalterlicher Hut - Mittelalter Kopfbedeckung - Braun","1","amazon.de","Amazon","Burghausen","Bayern","84489","","7,65","0","0,40","0","0","0","-0,40","0","0","0","-2,25","0","0","5,40"
"06.07.2025 18:24:09 UTC","25070811612","Bestellung","028-5257578-6821106","3721","Zebra & Friends Ritter Tarik Kettenhaube mit Kragen- Silberne Mittelalter Kopfbedeckung für Kinder, 100% Polyester - Perfekt für Ritter Kostüm Kind","1","amazon.de","Amazon","Rheindahlen","Monchengladbach","41179","","10,88","2,07","0","0","0","0","0","0","0","0","-3,36","0","0","9,59"
"06.07.2025 20:43:36 UTC","25070811612","Bestellung","028-3693020-8661967","1835/1/128","Zebra & Friends Ritter Edward Kostüm - Größe 128 - Verkleidungsset - Ritterrüstung - Mittelalter Kleidung - Karnevalskostüm Kinder - Kinderkostü","2","amazon.de","Verkäufer","Nürnberg","","90443","","33,52","0","3,95","0","0","0","0","0","0","0","0","0","0","37,47"
"07.07.2025 10:02:28 UTC","25086414072","Versand durch Amazon Lagergebühr","","","FBA-Lagergebühr","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2,34","-2,34"
"07.07.2025 16:24:19 UTC","25086414072","Bestellung","028-4470114-5516351","1835/1/128","Zebra & Friends Ritter Edward Kostüm - Größe 128 - Verkleidungsset - Ritterrüstung - Mittelalter Kleidung - Karnevalskostüm Kinder - Kinderkostü","1","amazon.de","Amazon","Gemmingen","Baden-Württemberg","75050","","16,76","3,19","0","0","0","0","0","0","0","0","-2,79","0","0","17,16"
"07.07.2025 18:01:51 UTC","25086414072","Verbindlichkeit","","","Cross-Account Debt Adjustment for NL","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-14,82","-14,82"
"07.07.2025 20:47:00 UTC","25086414072","Erstattung","028-4470114-5516351","1835/1/128","Zebra & Friends Ritter Edward Kostüm - Größe 128 - Verkleidungsset - Ritterrüstung - Mittelalter Kleidung - Karnevalskostüm Kinder - Kinderkostü","1","amazon.de","Amazon","Gemmingen","Baden-Württemberg","75050","","-16,76","-3,19","0","0","0","0","0","0","0","0","0","0","0","-19,95"
"07.07.2025 21:05:15 UTC","25086414072","Übertrag","","","Für Konten mit folgenden Endziffern: 952","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-33,50","-33,50"
"07.07.2025 23:11:32 UTC","25086414072","Bestellung","304-5328081-8597960","3725/1","Zebra & Friends Mittelalter Baskenmütze - Kopfschmuck - Mütze Mittelalter - Barett - Mittelalterlicher Hut - Mittelalter Kopfbedeckung - Braun","1","amazon.de","Amazon","Nördlingen","","86720","","7,65","0","1,33","0","0","0","-1,33","0","0","0","-2,25","0","0","5,40"
"07.07.2025 23:25:38 UTC","25086414072","Bestellung","028-3242931-2933924","3725/1","Zebra & Friends Mittelalter Baskenmütze - Kopfschmuck - Mütze Mittelalter - Barett - Mittelalterlicher Hut - Mittelalter Kopfbedeckung - Braun","1","amazon.de","Amazon","Hamburg","","21149","","7,65","0","0","0","0","0","0","0","0","0","-2,25","0","0","5,40"
"08.07.2025 14:54:12 UTC","25086414072","Bestellung","303-2314076-3811550","3725/1","Zebra & Friends Mittelalter Baskenmütze - Kopfschmuck - Mütze Mittelalter - Barett - Mittelalterlicher Hut - Mittelalter Kopfbedeckung - Braun","3","amazon.de","Amazon","Bretten","","75015","","22,95","0","0","0","0","0","0","0","0","0","-6,76","0","0","16,19"
"08.07.2025 18:26:25 UTC","25086414072","Bestellung","305-3288058-0090766","3725/1","Zebra & Friends Mittelalter Baskenmütze - Kopfschmuck - Mütze Mittelalter - Barett - Mittelalterlicher Hut - Mittelalter Kopfbedeckung - Braun","1","amazon.de","Amazon","Ehekirchen","Bayern","86676","","7,65","0","0","0","0","0","0","0","0","0","-2,25","0","0","5,40"
"08.07.2025 18:54:46 UTC","25086414072","Bestellung","303-1741302-8817163","3723","Zebra & Friends Ritter William Kettenhaube - Silberne Mittelalter Kopfbedeckung für Kinder, 100% Polyester - Perfekt für Ritter Kostüm Kinder & Fas","2","amazon.de","Amazon","Renningen","Baden-Württemberg","71272","","12,86","2,44","0","0","0","0","0","0","0","0","-4,02","0","0","11,28"
"08.07.2025 20:30:28 UTC","25086414072","Bestellung","028-4881076-9733118","2520","Zebra & Friends Gartenschürze - Sonnenblumenschürze und Mutze - 82 x 64 cm - Kostüm für Erwachsene - 3D Sonnenblume - Mit Bauchtasche - Verkleidun","1","amazon.de","Amazon","Berlin","Berlin","10961","","18,95","0","0","0","0","0","0","0","0","0","-4,09","0","0","14,86"
"08.07.2025 20:38:11 UTC","25086414072","Bestellung","302-3339705-5897121","3725/1","Zebra & Friends Mittelalter Baskenmütze - Kopfschmuck - Mütze Mittelalter - Barett - Mittelalterlicher Hut - Mittelalter Kopfbedeckung - Braun","1","amazon.de","Amazon","Sulzbach (Taunus)","Hessen","65843","","7,65","0","0","0","0","0","0","0","0","0","-2,25","0","0","5,40"
"08.07.2025 22:15:35 UTC","25086414072","Bestellung","305-6206445-4636305","3721","Zebra & Friends Ritter Tarik Kettenhaube mit Kragen- Silberne Mittelalter Kopfbedeckung für Kinder, 100% Polyester - Perfekt für Ritter Kostüm Kind","1","amazon.de","Amazon","Essen","Nordrhein-Westfalen","45131","","12,95","0","4,99","0","0","0","0","0","0","0","-8,35","0","0","9,59"
"08.07.2025 22:28:05 UTC","25086414072","Bestellung","302-9394118-7568313","3725/1","Zebra & Friends Mittelalter Baskenmütze - Kopfschmuck - Mütze Mittelalter - Barett - Mittelalterlicher Hut - Mittelalter Kopfbedeckung - Braun","1","amazon.de","Amazon","Leingarten","","74211","","7,65","0","0","0","0","0","0","0","0","0","-2,25","0","0","5,40"
"08.07.2025 22:51:35 UTC","25086414072","Bestellung","304-9586641-9973966","1835/1/128","Zebra & Friends Ritter Edward Kostüm - Größe 128 - Verkleidungsset - Ritterrüstung - Mittelalter Kleidung - Karnevalskostüm Kinder - Kinderkostü","1","amazon.de","Amazon","Großlangheim","","97320","","19,95","0","2,00","0","0","0","-2,00","0","0","0","-2,79","0","0","17,16"
"08.07.2025 23:20:42 UTC","25086414072","Bestellung","303-4094238-9970736","3723","Zebra & Friends Ritter William Kettenhaube - Silberne Mittelalter Kopfbedeckung für Kinder, 100% Polyester - Perfekt für Ritter Kostüm Kinder & Fas","1","amazon.de","Amazon","Renningen","Baden-Württemberg","71272","","7,65","0","0","0","0","0","0","0","0","0","-2,01","0","0","5,64"
"08.07.2025 23:20:42 UTC","25086414072","Bestellung","303-4094238-9970736","3723","Zebra & Friends Ritter William Kettenhaube - Silberne Mittelalter Kopfbedeckung für Kinder, 100% Polyester - Perfekt für Ritter Kostüm Kinder & Fas","1","amazon.de","Amazon","Renningen","Baden-Württemberg","71272","","7,65","0","0","0","0","0","0","0","0","0","-2,01","0","0","5,64"
