"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"03.09.2025 12:07:09 UTC","25410883432","Bestellung","304-3151905-8245130","JAM460332","JAMARA 460332 Hüpftier Mobil Board 2in1 - Spielzeug Zubehör für Hüpfpspielzeug, Geschenkidee für Jungen und Mädchen, Roll- oder Schaukelfunktion","1","amazon.de","Verkäufer","Oberstdorf","","87561","","19,70","0","9,00","0","0","0","0","0","0","-5,21","0","0","0","23,49"
"03.09.2025 13:33:45 UTC","25410883432","Bestellung","305-0313911-1825907","CAR20062563","Carrera - 20062563 - Go I GT Super Challenge I Detailgetreue Audi R8 LMS GT3 evo II und Lamborghini Huracán GT3 im Maßstab 1:43 I Actiongeladener Re","1","amazon.de","Verkäufer","Penzberg","","82377","","57,88","0","9,00","0","0","0","0","0","0","-12,14","0","0","0","54,74"
"03.09.2025 15:52:24 UTC","25410883432","Bestellung","303-9693422-7591527","JC54200","Jaegerndorfer JaegerndorferJC54200 6 Stück sitzende Figuren mit Kopfski, Maßstab 1:32, merhfarbig","1","amazon.de","Verkäufer","Jena","","07745","","22,82","0","4,50","0","0","0","0","0","0","-4,97","0","0","0","22,35"
"03.09.2025 15:52:24 UTC","25410883432","Bestellung","303-9693422-7591527","JC54100","Jaegerndorfer jaegerndorferjc54100 Sitzende Figuren (6-teilig), 2 cm","1","amazon.de","Verkäufer","Jena","","07745","","19,43","0","4,50","0","0","0","0","0","0","-4,36","0","0","0","19,57"
"03.09.2025 15:52:35 UTC","25410883432","Bestellung","306-0451339-5074741","REV01209","Revell Bandai Modellbausatz Y-Wing Starfighter I Hochwertiger Bausatz des zuverlässigen Rebellenjägers | Maßstab 1:72 | Detailgetreu und beeindruck","1","amazon.de","Verkäufer","Halle (Saale)","Sachsen-Anhalt","06120","","32,39","0","9,00","0","0","0","0","0","0","-7,51","0","0","0","33,88"
"03.09.2025 16:46:54 UTC","25410883432","Bestellung","302-2060822-1001139","FR55406","FRANZIS 55406 - Mercedes-Benz Unimog Adventskalender grün, Metall Modellbausatz im Maßstab 1:43, inkl. Soundmodul und 52-seitigem Begleitbuch","2","amazon.de","Verkäufer","Bayrischzell","","83735","","71,98","0","9,00","0","0","0","0","0","0","-14,68","0","0","0","66,30"
"03.09.2025 17:31:18 UTC","25410883432","Bestellung","305-0745148-4117952","JAM412589","JAMARA 412589 - Fendt Former für RC Fendt Traktor 405035 - rotierende Zinken während des Fahrbetriebs, ferngesteuerte hochklappbare Auslegerarme, An","1","amazon.de","Verkäufer","Hinterschmiding","","94146","","22,93","0","9,00","0","0","0","0","0","0","-5,79","0","0","0","26,14"
"03.09.2025 17:32:19 UTC","25410883432","Bestellung","304-6654927-7421914","REV07344","Revell Modellbausatz VW T3 Bulli Camper 1:25 I Detaillierte Nachbildung des ikonischen VW Busses I Präzise Details und originalgetreue Karosserie I L","1","amazon.de","Verkäufer","Karlsruhe","","76187","","21,54","0","9,00","0","0","0","0","0","0","-5,53","0","0","0","25,01"
"03.09.2025 18:44:24 UTC","25410883432","Bestellung","306-8427309-0926767","CAR20062563","Carrera - 20062563 - Go I GT Super Challenge I Detailgetreue Audi R8 LMS GT3 evo II und Lamborghini Huracán GT3 im Maßstab 1:43 I Actiongeladener Re","1","amazon.de","Verkäufer","Bochum","Nordrheinwestfalen","44879","","57,88","0","9,00","0","0","0","0","0","0","-12,13","0","0","0","54,75"
"03.09.2025 19:03:41 UTC","25410883432","Bestellung","304-2487835-2795515","JC50090","Jaegerndorfer JaegerndorferJC50090 Seil mit Verbindungsstücken, 10 m, merhfarbig, 8 cm","1","amazon.de","Verkäufer","München","Bayern","80999","","12,99","0","4,50","0","0","0","0","0","0","-3,16","0","0","0","14,33"
