"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"02.09.2025 21:34:15 UTC","25367375072","Bestellung","306-1092076-3571513","HOOI018M06","Holland Animal Care Hay Slowfeeder Fun&Flex Ø 22 cm - Heuraufe Pferd - Geeignet für Weidetiere - Heunetz für Pferde - Gegen Stallverfall - Bis zu 1","1","amazon.de","Amazon","Rheinberg","","47495","","21,57","4,10","3,35","0,64","0","0","0","0","0","-4,66","-9,69","0","0","15,31"
"02.09.2025 22:14:32 UTC","25367375072","Bestellung","028-4482832-3231514","HOOI018M06","Holland Animal Care Hay Slowfeeder Fun&Flex Ø 22 cm - Heuraufe Pferd - Geeignet für Weidetiere - Heunetz für Pferde - Gegen Stallverfall - Bis zu 1","1","amazon.de","Amazon","Crailsheim","","74564","","22,08","4,19","0","0","0","0","0","0","0","-4,77","-5,70","0","0","15,80"
"02.09.2025 22:21:28 UTC","25367375072","Bestellung","302-5235504-1268326","COME035C","Dog Comets Asteroid Throwing Stick - 24 cm - Hundespielzeug - Apportierspielzeug - Wasserfest - Zahnen - S - Interaktives Hundespielzeug - Hundespielz","1","amazon.de","Verkäufer","Dranske","","18556","","21,81","4,14","0","0","0","0","0","0","0","-4,71","0","0","0","21,24"
"02.09.2025 22:23:41 UTC","25367375072","Bestellung","302-9755988-5889911","CURT10097","Black Stripe Trichter Mottenfalle","1","amazon.de","Amazon","Norderstedt","Schleswig-Holstein","22848","","24,16","4,59","0","0","0","0","0","0","0","-10,43","0","0","0","18,32"
"02.09.2025 22:23:41 UTC","25367375072","Bestellung","302-9755988-5889911","CURT10097","Black Stripe Trichter Mottenfalle","1","amazon.de","Amazon","Norderstedt","Schleswig-Holstein","22848","","24,16","4,59","0","0","0","0","0","0","0","0","0","0","0","28,75"
"02.09.2025 22:35:31 UTC","25367375072","Bestellung","028-6339246-2864324","AQUA0001","h2go AquaTrans Wassersack 80 Liter","1","amazon.de","Amazon","Sauldorf","","88605","","14,92","2,83","0","0","0","0","0","0","0","-3,22","-5,49","0","0","9,04"
"02.09.2025 22:35:54 UTC","25367375072","Bestellung","303-9609833-7509117","ROYA0032","Royal Dry Hundebademantel M - Rückenlänge 50-58 cm - Mikrofaser - Für mittelgroße Hunde - Schnelltrocknend mit Klettverschluss - Grau","1","amazon.de","Amazon","Ettenheim","Baden-Württemberg","77955","","23,27","4,42","0","0","0","0","0","0","0","-5,02","-5,44","0","0","17,23"
"02.09.2025 22:45:10 UTC","25367375072","Bestellung","305-0653444-3967518","HIGL7052","Holland Animal Care Hi Gloss Glitter Hoof Polish - Glitter für Hufe und Fell - Hufpflege - Feuchtigkeitsspendend - Inklusive Pinsel - Mikroplastikfre","1","amazon.de","Verkäufer","Burkhardtsdorf","","09235","","22,17","4,21","0","0","0","0","0","0","0","-4,79","0","0","0","21,59"
"02.09.2025 22:55:46 UTC","25367375072","Bestellung","302-1099386-3689962","EXCE03001","Holland Animal Care Excellent Horse Sniffing Mat 50 x 50 cm - Pferdespielzeug und Fütterungsmatte - Schnüffelmatte für Pferde gegen Langeweile - Ge","1","amazon.de","Verkäufer","Göttingen","","37083","","29,61","5,62","0","0","0","0","0","0","0","-6,39","0","0","0","28,84"
"02.09.2025 23:01:08 UTC","25367375072","Bestellung","302-1427218-7523509","HOOI018M02","Holland Animal Care Hay Slowfeeder Fun&Flex Ø 22 cm - Heuraufe Pferd - Geeignet für Weidetiere - Heunetz für Pferde - Gegen Stallverfall - Bis zu 1","1","amazon.de","Amazon","Steinheuterode","","37318","","22,08","4,19","0","0","0","0","0","0","0","-4,76","-6,02","0","0","15,49"
"02.09.2025 23:20:49 UTC","25367375072","Bestellung","305-4015995-2280349","HOOI018M10","Hay Slowfeeder Fun&Flex Wurzel - Ø 22 CM - Heufutterautomat für Pferde - Geeignet für Weidetiere - Gegen Stallverfall - Fördert die Gesundheit - B","1","amazon.de","Verkäufer","Essen","","45289","","21,16","4,02","0","0","0","0","0","0","0","-4,57","0","0","0","20,61"
"02.09.2025 23:22:01 UTC","25367375072","Bestellung","304-5059374-9061953","OORM0001N","Allflex Ear Tag Marking Pen Broad Fine Flex Fade Resistant Livestock Care Black","1","amazon.de","Verkäufer","Höchstädt a.d.Donau","Bayern","89420","","22,19","4,22","0","0","0","0","0","0","0","-4,79","0","0","0","21,62"
"02.09.2025 23:26:29 UTC","25367375072","Bestellung","303-6765131-2503500","EQUI0001CHE","Excellent Equi Parex Pellets - 750gr - Trägt zu Einer gesunden Magen- und Darmflora bei - Verdauung Unterstützen - Kräuterfutter - Darmkur - Geeign","1","amazon.de","Amazon","Offingen","","89362","","33,13","6,30","0","0","0","0","0","0","0","-7,15","0","0","0","32,28"
"02.09.2025 23:36:14 UTC","25367375072","Bestellung","303-3783666-7465967","HOOI018M04","Holland Animal Care Hay Slowfeeder Fun&Flex Ø 22 cm - Heuraufe Pferd - Geeignet für Weidetiere - Heunetz für Pferde - Gegen Stallverfall - Bis zu 1","1","amazon.de","Amazon","Forsting","","83539","","23,40","4,45","0","0","0","0","0","0","0","-5,06","-6,01","0","0","16,78"
"03.09.2025 00:01:57 UTC","25367375072","Bestellung","304-2713127-9181131","KNOC00027","Knock Pest Control - Vogelscheuche - Drachen - Vogelabwehr - Komplettset - 7 Meter - Vogelscheuche - Vogelabwehr Greifvogeldrachen gegen Gänse, Möwe","1","amazon.de","Verkäufer","Hannover","Niedersachsen","30451","","67,18","12,77","0","0","0","0","0","0","0","-14,51","0","0","0","65,44"
"03.09.2025 00:04:33 UTC","25367375072","Bestellung","303-6173212-4964356","KNOC0050","Knock Off Treat Pellets - Für Mäuse und Ratten - Köder für Mäuse und Ratten - Köder - Giftfrei - Sicher für Haustiere - Für Köderbox - 50 g","1","amazon.de","Verkäufer","Unna","","59425","","23,49","4,46","0","0","0","0","0","0","0","-5,07","0","0","0","22,88"
"03.09.2025 00:10:52 UTC","25367375072","Bestellung","306-9630611-2029946","ROYA0034","Royal Dry Hundebademantel L - Rückenlänge 60-68 cm - Mikrofaser - Für mittelgroße Hunde - Schnelltrocknend mit Klettverschluss - Grau","1","amazon.de","Amazon","Wentorf Bei Hamburg","","21465","","24,33","4,62","0","0","0","0","0","0","0","-5,25","-5,19","0","0","18,51"
