"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"02.08.2025 21:59:52 UTC","25192808292","Bestellung","306-5026615-0745168","NOST002","Holland Animal Care - No Stress Hund und Katze - Beruhigungsmittel für Hunde - entspannungs- & Anti-Stress-mittel für Hunde - 1er Pack (1 x 10 ml)","1","amazon.de","Amazon","Zwingenberg","","64673","","12,44","2,36","0","0","0","0","0","0","0","-2,69","-3,68","0","0","8,43"
"02.08.2025 22:37:35 UTC","25192808292","Bestellung","304-1247403-0998761","HOOI018M04","Holland Animal Care Hay Slowfeeder Fun&Flex Ø 22 cm - Heuraufe Pferd - Geeignet für Weidetiere - Heunetz für Pferde - Gegen Stallverfall - Bis zu 1","1","amazon.de","Amazon","Kirchheim unter Teck","Baden-Württemberg","73230","","21,89","4,16","0","0","0","0","0","0","0","-4,73","-6,01","0","0","15,31"
"02.08.2025 23:16:16 UTC","25192808292","Bestellung","306-2076724-3864322","HOOI018M12","Holland Animal Care Hay Slowfeeder Fun&Flex Wurzel Ø 22 cm - Heunetz für Pferde - Heuraufe Pferd - Geeignet für Weidetiere - Gegen Stallverfall - B","1","amazon.de","Amazon","Kaarst","Nordrhein-Westfalen","41564","","24,44","4,64","0","0","0","0","0","0","0","-5,27","-5,19","0","0","18,62"
"03.08.2025 12:55:54 UTC","25192808292","Erstattung","302-7336096-5421146","EQUI0006E","Excellent Equi Dental Care - 1 kg Ergänzungsfuttermittel für Pferde - Zur Unterstützung gesunder Zähne - Pferdepflege & Zahngesundheit","1","amazon.de","Amazon","Bremen","","28307","","-33,57","-6,38","-1,22","-0,23","0","0","1,22","0,23","0","5,80","0","0","0","-34,15"
"03.08.2025 22:53:19 UTC","25192808292","Bestellung","302-4847972-1554727","LIJM007","Knock Off Klebeplatte Insecto-O-Cutor Pluslight 30 auf 6 Stück","1","amazon.de","Verkäufer","Bad Ditzenbach (OT Auendorf)","BAWÜ","73342","","25,17","0","0","0","0","0","0","0","0","-4,57","0","0","0","20,60"
"04.08.2025 02:15:29 UTC","25192808292","Bestellung","302-3392041-3456301","EXCE03001","Holland Animal Care Excellent Horse Sniffing Mat 50 x 50 cm - Pferdespielzeug und Fütterungsmatte - Schnüffelmatte für Pferde gegen Langeweile - Ge","1","amazon.de","Verkäufer","Hürth","Nordrhein-Westfalen","50354","","29,61","5,62","0","0","0","0","0","0","0","-6,38","0","0","0","28,85"
"04.08.2025 04:57:34 UTC","25192808292","Bestellung","305-1919714-9684303","COOL016S","CoolPets Premium Kühlmatte Hund S - 50 x 40 cm - Kühlung für Hunde - Hundematte zum Kühlen - rutschfeste Matte - Mit Citronella und Eukalyptus","1","amazon.de","Amazon","Berlin","","10249","","15,25","2,90","0","0","0","0","0","0","0","-3,29","-4,87","0","0","9,99"
"04.08.2025 08:51:54 UTC","25192808292","Erstattung","306-0297887-5712349","LEVE005000","Excellent Cod Liver Oil - 5 Liter - Zur Unterstützung der Widerstandskraft, des Wachstums und der Entwicklung sowie der Pflege des Fells - Für Pferd","1","amazon.de","Amazon","Hamburg","Hamburg","21035","","-56,87","-10,81","0","0","0","0","2,84","0,54","0","9,33","0","0","0","-54,97"
"04.08.2025 16:47:38 UTC","25192808292","Bestellung","305-5785086-6077143","EATS005","Eat Slow Live Longer Original L/XL - Ø30 cm - Slow Feeder Hund - Antischlingnapf Hunde groß - Hundenapf - Slowfeeder für Hunde - rutschfest - Antis","1","amazon.de","Amazon","Gilten","Niedersachsen","29690","","16,76","3,19","0","0","0","0","0","0","0","-3,61","-6,01","0","0","10,33"
"04.08.2025 17:38:23 UTC","25192808292","Erstattung","306-0744369-3004347","HOOI018M12","Holland Animal Care Hay Slowfeeder Fun&Flex Wurzel Ø 22 cm - Heunetz für Pferde - Heuraufe Pferd - Geeignet für Weidetiere - Gegen Stallverfall - B","1","amazon.de","Amazon","Hasbergen","Niedersachsen","49205","","-23,26","-4,42","-0,56","-0,11","0","0","0,56","0,11","0","8,04","0","0","0","-19,64"
