"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"05.08.2025 20:59:49 UTC","25224486452","Bestellung","304-4351226-4088357","BLCSET2002BK","Be Living Delight Pfannenset 3-teilig, Bratpfanne 20/24/28 cm, Non Stick Keramik Antihaft, Induktion, Ohne ptfe und pfoa, Schwarz","1","amazon.de","Amazon","Bleicherode","Thüringen","99752","","35,47","6,74","0","0","0","0","0","0","0","-7,66","0","0","0","34,55"
"05.08.2025 21:14:40 UTC","25224486452","Bestellung","028-7183469-4296330","WCCC0095L32BK","Westinghouse PERFORMANCE SERIES Schmorpfanne mit Deckel, Große Bratpfanne 32 cm für Induktion & alle Herdarten, Beschichtete Pfanne mit Griff, Hoher","1","amazon.de","Verkäufer","Frankenthal (pfalz)","","67227","","52,06","9,89","0","0","0","0","0","0","0","-11,24","0","0","0","50,71"
"05.08.2025 21:28:30 UTC","25224486452","Bestellung","028-9228832-5126762","BLCSET2002BK","Be Living Delight Pfannenset 3-teilig, Bratpfanne 20/24/28 cm, Non Stick Keramik Antihaft, Induktion, Ohne ptfe und pfoa, Schwarz","1","amazon.de","Amazon","Feldkirchen-westerham","","83620","","35,47","6,74","0","0","0","0","0","0","0","-7,66","-6,32","0","0","28,23"
"05.08.2025 21:37:42 UTC","25224486452","Bestellung","303-0934971-9499525","WCCC0095L32BL","Westinghouse PERFORMANCE SERIES Schmorpfanne mit Deckel, Große Bratpfanne 32 cm für Induktion & alle Herdarten, Beschichtete Pfanne mit Griff, Hoher","1","amazon.de","Verkäufer","Bünde","","32257","","52,06","9,89","0","0","0","0","0","0","0","-11,24","0","0","0","50,71"
"05.08.2025 22:17:44 UTC","25224486452","Bestellung","306-6360401-9719502","WCCC0095L32OR","Westinghouse PERFORMANCE SERIES Schmorpfanne mit Deckel, Große Bratpfanne 32 cm für Induktion & alle Herdarten, Beschichtete Pfanne mit Griff, Hoher","1","amazon.de","Verkäufer","Saarlouis","","66740","","56,26","10,69","0","0","0","0","0","0","0","-12,15","0","0","0","54,80"
"05.08.2025 22:22:51 UTC","25224486452","Bestellung","028-8472583-7092312","WCCC0095L32BL","Westinghouse PERFORMANCE SERIES Schmorpfanne mit Deckel, Große Bratpfanne 32 cm für Induktion & alle Herdarten, Beschichtete Pfanne mit Griff, Hoher","1","amazon.de","Amazon","Berlin","","12524","","52,06","9,89","0","0","0","0","0","0","0","-11,24","-6,68","0","0","44,03"
"05.08.2025 23:47:09 UTC","25224486452","Bestellung","028-9623470-9804332","BLCCC01028WH","Be Living Essential Kochtopf mit Deckel - Ø 28 cm, Geeignet für alle Herdarten, Non Stick Keramik Antihaft, Induktion, Ohne ptfe und pfoa, Weiß","1","amazon.de","Amazon","Lauenau","","31867","","33,57","6,38","0","0","0","0","0","0","0","-7,25","-5,97","0","0","26,73"
"05.08.2025 23:55:53 UTC","25224486452","Bestellung","302-5191509-6157928","BLCWK02028BK","Be Living Delight Wokpfanne 28 cm mit Deckel, Non Stick Keramik Antihaft, Induktion, Ohne ptfe und pfoa, Schwarz","1","amazon.de","Amazon","St. Radegund bei Graz","","8061","","35,25","7,05","0,67","0,13","0","0","-0,67","-0,13","0","-7,61","-6,68","0","0","28,01"
"06.08.2025 00:00:46 UTC","25224486452","Bestellung","304-4217730-9579532","WCCC0095L32SG","Westinghouse PERFORMANCE SERIES Schmorpfanne mit Deckel, Große Bratpfanne 32 cm für Induktion & alle Herdarten, Beschichtete Pfanne mit Griff, Hoher","1","amazon.de","Amazon","Erkelenz","","41812","","51,22","9,73","0","0","0","0","0","0","0","-11,06","-6,03","0","0","43,86"
"06.08.2025 00:02:15 UTC","25224486452","Bestellung","028-5550909-2665166","BLCCC01024BK","Be Living Essential Kochtopf mit Deckel Ø 24 cm mit Deckel, Non Stick Keramik Antihaft, Induktion, Ohne ptfe und pfoa, Schwarz","1","amazon.de","Amazon","St. Magdalen","","9524","","29,37","5,87","0","0","0","0","0","0","0","-6,34","-5,76","0","0","23,14"
