"Includes Amazon Marketplace, Fulfilment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in GBP, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, delivery, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes delivery chargebacks, delivery holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfilment","order city","order state","order postal","tax collection model","product sales","product sales tax","postage credits","shipping credits tax","gift wrap credits","giftwrap credits tax","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"7 Sept 2025 23:43:20 UTC","25378918122","Order","204-7162871-1633167","WKTTB857URD","Westinghouse Retro 2-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","DISS","","IP22 1","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.15","-6.28","-0.32","0","29.87"
"8 Sept 2025 19:52:37 UTC","25490868382","Order","026-2003397-2589127","amzn.gr.WKTTB809URD-zErRxfqaw3KVQeO7--LN","Westinghouse Retro 4-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","LEICESTER","","LE1 6","MarketplaceFacilitator","60.79","12.16","0","0","0","0","0","0","-12.16","-13.24","-7.39","-0.41","0","39.75"
"8 Sept 2025 21:36:15 UTC","25490868382","Order","206-6390547-9648307","WKTTB809UBK","Westinghouse Retro 4-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","EPSOM","","KT17 3","MarketplaceFacilitator","60.79","12.16","0","0","0","0","0","0","-12.16","-13.24","-7.39","-0.42","0","39.74"
"8 Sept 2025 22:54:52 UTC","25490868382","Order","206-6986482-9269105","WKTTB857UWH","Westinghouse Retro 2-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","BATHFORD","","BA1 7","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.15","-6.28","-0.33","0","29.86"
"8 Sept 2025 23:15:38 UTC","25490868382","Order","026-2003397-2589127","WKWKH148URD","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Red Kettle","1","amazon.co.uk","Amazon","LEICESTER","","LE1 6","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.15","-5.54","-0.31","0","30.62"
"8 Sept 2025 23:36:04 UTC","25490868382","Order","202-5243126-8611529","WKWKH148UBK","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Kettle (Black","1","amazon.co.uk","Amazon","DUNOON","","PA23 7","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.15","-5.55","-0.31","0","30.61"
"9 Sept 2025 00:05:50 UTC","25490868382","Order","204-8639875-5410734","WKTTB857UBK","Westinghouse Retro 2-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","WOKINGHAM","","RG40 2","MarketplaceFacilitator","46.62","9.33","4.16","0.83","0","0","0","0","-10.16","-10.15","-11.31","-0.43","0","28.89"
"9 Sept 2025 10:07:18 UTC","25490868382","FBA Inventory Fee","mNOrORXyGY","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-4.37","-4.37"
"9 Sept 2025 10:07:21 UTC","25490868382","FBA Inventory Fee","mNOrORXyGY","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-4.37","-4.37"
"9 Sept 2025 10:07:53 UTC","25490868382","FBA Inventory Fee","mNOrORXyGY","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-4.37","-4.37"
"9 Sept 2025 10:07:53 UTC","25490868382","FBA Inventory Fee","mNOrORXyGY","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-8.74","-8.74"
"9 Sept 2025 10:07:56 UTC","25490868382","FBA Inventory Fee","mNOrORXyGY","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-4.37","-4.37"
"9 Sept 2025 10:07:56 UTC","25490868382","FBA Inventory Fee","mNOrORXyGY","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-4.37","-4.37"
"9 Sept 2025 10:08:32 UTC","25490868382","FBA Inventory Fee","mNOrORXyGY","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-4.37","-4.37"
"9 Sept 2025 10:08:42 UTC","25490868382","FBA Inventory Fee","mNOrORXyGY","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-118.68","-118.68"
"9 Sept 2025 13:23:01 UTC","25490868382","Order","202-9472359-8038732","WKWKH148UBK","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Kettle (Black","1","amazon.co.uk","Amazon","LONDON","","SW12 8","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.15","-5.55","-0.32","0","30.60"
"9 Sept 2025 16:38:17 UTC","25490868382","Order","203-5121037-8081121","WKTTB809UBK","Westinghouse Retro 4-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","EPSOM","","KT19 8","MarketplaceFacilitator","60.79","12.16","2.07","0.42","0","0","0","0","-12.58","-13.24","-9.90","-0.45","0","39.27"
"9 Sept 2025 21:44:44 UTC","25490868382","Order","203-1288942-4561957","WKWKH148UWH","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Kettle (Cream","1","amazon.co.uk","Amazon","Henley on Thames","Oxon","RG96","MarketplaceFacilitator","46.62","9.33","1.87","0.38","0","0","-1.87","-0.38","-9.33","-10.15","-5.72","-0.32","0","30.43"
"9 Sept 2025 22:01:00 UTC","25490868382","Order","202-4103199-1384301","WKTTB857UBK","Westinghouse Retro 2-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","CARDIFF","S Glam","CF24 3","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.15","-6.28","-0.32","0","29.87"
"9 Sept 2025 22:01:00 UTC","25490868382","Order","202-4103199-1384301","WKWKH148UBK","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Kettle (Black","1","amazon.co.uk","Amazon","CARDIFF","S Glam","CF24 3","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.15","-5.54","-0.32","0","30.61"
"9 Sept 2025 23:19:44 UTC","25490868382","Order","203-1288942-4561957","WKTTB809UWH","Westinghouse Retro 4-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","Henley on Thames","Oxon","RG96","MarketplaceFacilitator","60.79","12.16","1.87","0.37","0","0","-1.87","-0.37","-12.16","-13.24","-6.63","-0.40","0","40.52"
"10 Sept 2025 04:00:17 UTC","25490868382","Transfer","","","To account ending with: 326","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-348.54","-348.54"
"10 Sept 2025 06:45:50 UTC","25490868382","Order","202-0604269-7709110","WKTTB857UBK","Westinghouse Retro 2-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","Kent","","BR1 5","MarketplaceFacilitator","46.62","9.33","1.66","0.33","0","0","-1.66","-0.33","-9.33","-10.15","-6.28","-0.32","0","29.87"
"10 Sept 2025 13:27:26 UTC","25490868382","Order","202-2953063-7508303","WKTTB857URD","Westinghouse Retro 2-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","SAIGHTON","Cheshire","CH3 6","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.15","-6.28","-0.33","0","29.86"
"10 Sept 2025 16:58:07 UTC","25490868382","Order","204-0023984-9468377","WKWKH148UBK","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Kettle (Black","1","amazon.co.uk","Amazon","BARNSTAPLE","Devon","EX31 3","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.16","-5.54","-0.32","0","30.60"
"10 Sept 2025 21:04:12 UTC","25490868382","Refund","205-9235968-2088324","WKTTB857UWH","Westinghouse Retro 2-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","MANCHESTER","","M1 3","MarketplaceFacilitator","-46.62","-9.33","0","0","0","0","0","0","9.33","8.13","0","0.21","0","-38.28"
"10 Sept 2025 21:04:14 UTC","25490868382","FBA Inventory Fee","","","Capacity Reservation Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10 Sept 2025 21:39:02 UTC","25490868382","Order","206-2718857-0718754","WKWKH148UWH","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Kettle (Cream","1","amazon.co.uk","Amazon","SHREWSBURY","","SY3 0","MarketplaceFacilitator","46.62","9.33","3.74","0.75","0","0","-3.74","-0.75","-9.33","-10.15","-5.72","-0.31","0","30.44"
"10 Sept 2025 21:41:20 UTC","25490868382","Order","205-9937148-0005164","WKHM250UWH","Westinghouse Retro Hand Mixer for Baking - 350W Handheld Electric Whisk - Includes 2 Egg Beaters and 2 Dough Hooks - Powerful Food Mixer for Kitchen U","1","amazon.co.uk","Amazon","ASHFORD","Middlesex","TW15 1","MarketplaceFacilitator","39.96","7.99","0","0","0","0","0","0","-7.99","-8.70","-5.73","-0.28","0","25.25"
"10 Sept 2025 22:29:21 UTC","25490868382","Refund","205-9937148-0005164","WKHM250UWH","Westinghouse Retro Hand Mixer for Baking - 350W Handheld Electric Whisk - Includes 2 Egg Beaters and 2 Dough Hooks - Powerful Food Mixer for Kitchen U","1","amazon.co.uk","Amazon","ASHFORD","Middlesex","TW15 1","MarketplaceFacilitator","-39.96","-7.99","0","0","0","0","0","0","7.99","6.96","0","0.17","0","-32.83"
"10 Sept 2025 22:48:21 UTC","25490868382","Refund","204-0023984-9468377","WKWKH148UBK","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Kettle (Black","1","amazon.co.uk","Amazon","BARNSTAPLE","Devon","EX31 3","MarketplaceFacilitator","-46.62","-9.33","0","0","0","0","0","0","9.33","8.13","0","0.21","0","-38.28"
"10 Sept 2025 22:52:54 UTC","25490868382","Order","205-4355567-9067512","WKTTB857URD","Westinghouse Retro 2-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","READING","","RG7 1","MarketplaceFacilitator","46.62","9.33","1.66","0.33","0","0","-1.66","-0.33","-9.33","-10.15","-6.27","-0.32","0","29.88"
"10 Sept 2025 22:57:55 UTC","25490868382","Order","205-9235968-2088324","WKWKH148UWH","Westinghouse Retro Kettle - 1.7 Liter Electric Kettle - Fast Boil - Water Boiler For Hot Drinks - Quiet Boil & Detachable Filter - 2200W Kettle (Cream","1","amazon.co.uk","Amazon","MANCHESTER","","M1 3","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.15","-5.73","-0.32","0","30.42"
"10 Sept 2025 23:30:06 UTC","25490868382","Order","205-9235968-2088324","WKTTB857UWH","Westinghouse Retro 2-Slice Toaster - Six Adjustable Browning Levels - with Self Centering Function & Crumb Tray - Including Warm Rack for Bread, Bagel","1","amazon.co.uk","Amazon","MANCHESTER","","M1 3","MarketplaceFacilitator","46.62","9.33","0","0","0","0","0","0","-9.33","-10.16","-6.28","-0.33","0","29.85"
"11 Sept 2025 11:31:27 UTC","25490868382","Order","203-5697211-5547547","WKHBS270UBK","Westinghouse Retro Hand Blender - 600W Handheld Stick Blender for Kitchen - Stainless Steel Electric Soup Blender - Food Mixer with Various Speeds and","1","amazon.co.uk","Amazon","HAYWARDS HEATH","W Sussex","RH17 5","MarketplaceFacilitator","28.29","5.66","1.87","0.37","0","0","-1.87","-0.37","-5.66","-6.16","-3.94","-0.20","0","17.99"
"11 Sept 2025 16:01:19 UTC","25490868382","Order","206-4636979-2949931","WKHBS270UBK","Westinghouse Retro Hand Blender - 600W Handheld Stick Blender for Kitchen - Stainless Steel Electric Soup Blender - Food Mixer with Various Speeds and","1","amazon.co.uk","Amazon","HALESOWEN","","B63 3","MarketplaceFacilitator","28.29","5.66","0","0","0","0","0","0","-5.66","-6.16","-3.95","-0.21","0","17.97"
"11 Sept 2025 20:50:43 UTC","25490868382","Order","202-9433613-3310718","WKHBS270URD","Westinghouse Retro Hand Blender - 600W Handheld Stick Blender for Kitchen - Stainless Steel Electric Soup Blender - Food Mixer with Various Speeds and","1","amazon.co.uk","Amazon","Carrigtohill","Cork","","MarketplaceFacilitator","28.29","6.51","2.44","0.56","0","0","-2.44","-0.56","-6.51","-6.16","-3.26","-0.20","0","18.67"
