"Inclut les transactions Amazon Marketplace, Expédié par Amazon et Amazon Webstore"
"Tous les montants sont en EUR, sauf mention contraire."
"Définitions :"
"Taxes collectées sur les ventes : inclut les taxes collectées auprès des acheteurs sur la vente de produits, la livraison et l'emballage."
"Frais de vente : Incluent des frais de clôture variable et des frais de référence."
"Autres frais de transaction : incluent les contestations de prélèvement, les retenues sur expédition"
"Autre : inclut les montants non-liés aux commandes. Pour de plus amples renseignements, consultez les colonnes ""Type"" et ""Description"" pour chaque commande."
"date/heure","numéro de versement","type","numéro de la commande","sku","description","quantité","Marketplace","traitement","ville d'où provient la commande","Région d'où provient la commande","code postal de la commande","Modèle de perception des taxes","ventes de produits","Taxes sur la vente des produits","crédits d'expédition","taxe sur les crédits d’expédition","crédits sur l'emballage cadeau","Taxes sur les crédits cadeaux","Rabais promotionnels","Taxes sur les remises promotionnelles","Taxes retenues sur le site de vente","frais de vente","Frais Expédié par Amazon","autres frais de transaction","autre","total"
"2 juil. 2025 19:15:00 UTC","25016908932","Commande","408-9465706-1553940","360853V07CT","Campout Table de Camping - 100 x 72 x 70 cm - Jardin Pliable - Camping Pliable - Table Pliante - Hauteur réglable - Poignée Incluse - Bambou","1","amazon.fr","Vendeur","MONS","","83440","","139,00","0","0","0","0","0","0","0","0","-25,23","0","-0,51","0","113,26"
"2 juil. 2025 21:30:56 UTC","25016908932","Commande","404-1220160-8846747","610682","Couverture de pare-brise avant de 06 à 2006 - Pour Fiat Ducato et camping-car XL","1","amazon.fr","Vendeur","DEVAY","","58300","","52,56","0","0","0","0","0","0","0","0","-9,36","0","-0,19","0","43,01"
"2 juil. 2025 22:56:26 UTC","25016908932","Commande","406-8910169-5849169","361515","ProPlus 1 support de caravane 1000 kg, hauteur 470 mm, 605 x 280 mm, mécanisme de nivellement de manivelle","1","amazon.fr","Vendeur","barberaz","","73000","","64,46","0","0","0","0","0","0","0","0","-10,65","0","-0,22","0","53,59"
"2 juil. 2025 23:43:51 UTC","25016908932","Commande","402-3068498-6793963","610682","Couverture de pare-brise avant de 06 à 2006 - Pour Fiat Ducato et camping-car XL","1","amazon.fr","Vendeur","Ste Cecile Les Vignes","","84290","","52,56","0","0","0","0","0","0","0","0","-9,35","0","-0,18","0","43,03"
"3 juil. 2025 06:55:43 UTC","25016908932","Commande","403-4250052-8755554","610682V02","Bâche de protection pour pare-brise, compatible avec différentes marques, avec protection UV, tissu non tissé, fentes miroir et sangles de serrage","1","amazon.fr","Vendeur","Cahors","","46000","","33,52","6,71","0","0","0","0","0","0","0","-7,30","0","-0,15","0","32,78"
"3 juil. 2025 08:08:20 UTC","25016908932","Commande","407-7479093-3260320","342643","ProPlus Support de roue de secours pour remorque - Support de roue de rechange pour timon jusqu'à 15 ?","1","amazon.fr","Vendeur","Bois-Guillaume","","76230","","34,78","0","0","0","0","0","0","0","0","-6,31","0","-0,12","0","28,35"
"3 juil. 2025 08:09:27 UTC","25016908932","Commande","403-9915986-7255553","610686V02","Housse de pare-brise pour Fiat Ducato X290, blanc, gris, camping-car, protection UV (gris)","1","amazon.fr","Vendeur","baldenheim","","67600","","59,87","11,98","0","0","0","0","0","0","0","-11,46","0","-0,23","0","60,16"
"3 juil. 2025 08:35:00 UTC","25016908932","Commande","408-9878023-3679559","610686V02","Housse de pare-brise pour Fiat Ducato X290, blanc, gris, camping-car, protection UV (gris)","1","amazon.fr","Vendeur","Pujaudran","","32600","","71,85","0","0","0","0","0","0","0","0","-11,46","0","-0,23","0","60,16"
"3 juil. 2025 12:42:15 UTC","25016908932","Commande","406-1457198-2369918","330242BL","ProPlus Timon Porte-vélos Noir","1","amazon.fr","Vendeur","Plerguer","","35540","","116,55","0","0","0","0","0","0","0","0","-16,33","0","-0,33","0","99,89"
"3 juil. 2025 18:20:54 UTC","25016908932","Commande","403-0663448-1480366","610682","Couverture de pare-brise avant de 06 à 2006 - Pour Fiat Ducato et camping-car XL","1","amazon.fr","Vendeur","ROSHEIM","","67560","","43,80","8,76","0","0","0","0","0","0","0","-9,35","0","-0,18","0","43,03"
"3 juil. 2025 20:32:15 UTC","25016908932","Commande","407-6407187-0244353","360853V08CT","Campout Table de Camping - 120 x 70 x 70 cm - Jardin Pliable - Camping Pliable - Table Pliante - Hauteur réglable - Poignée Incluse - Bambou","1","amazon.fr","Vendeur","vedene","","84270","","132,50","26,50","0","0","0","0","0","0","0","-28,86","0","-0,59","0","129,55"
"3 juil. 2025 20:43:48 UTC","25016908932","Commande","404-2090234-1403563","610686V02","Housse de pare-brise pour Fiat Ducato X290, blanc, gris, camping-car, protection UV (gris)","1","amazon.fr","Vendeur","Archigny","","86210","","59,87","11,98","0","0","0","0","0","0","0","-11,46","0","-0,23","0","60,16"
"3 juil. 2025 20:48:17 UTC","25016908932","Commande","407-7584677-5391507","610686V02","Housse de pare-brise pour Fiat Ducato X290, blanc, gris, camping-car, protection UV (gris)","1","amazon.fr","Vendeur","Commequiers","","85220","","59,87","11,98","0","0","0","0","0","0","0","-11,46","0","-0,23","0","60,16"
"3 juil. 2025 22:13:41 UTC","25016908932","Commande","402-2190123-8229912","520204","ProPlus Poteau de Stationnement avec Serrure Poteau de Parking Privée avec 1 Cadenas et 3 Clés Durable Robuste Voiture Véhicule Extérieur","1","amazon.fr","Vendeur","Champseru","France","28700","","37,89","0","0","0","0","0","0","0","0","-7,15","0","-0,15","0","30,59"
"3 juil. 2025 22:20:25 UTC","25016908932","Commande","408-4130088-8104339","610682","Couverture de pare-brise avant de 06 à 2006 - Pour Fiat Ducato et camping-car XL","1","amazon.fr","Vendeur","Ambon","GAR98","56190","","43,80","8,76","0","0","0","0","0","0","0","-9,35","0","-0,18","0","43,03"
"3 juil. 2025 22:21:05 UTC","25016908932","Commande","407-4257421-0152336","610682","Couverture de pare-brise avant de 06 à 2006 - Pour Fiat Ducato et camping-car XL","1","amazon.fr","Vendeur","MAUBEC","","38300","","43,80","8,76","0","0","0","0","0","0","0","-9,35","0","-0,18","0","43,03"
"3 juil. 2025 23:02:16 UTC","25016908932","Commande","403-5309269-3429123","368300CT","Campout Tente Tunnel Gonflable - 455 x 270 cm - familiale 4 Personnes - Chambres obscures - Tubes en TPU - étanche - Ouvertures de Ventilation - 2 Ch","1","amazon.fr","Vendeur","St Martin De Queyrieres","","05120","","307,50","61,50","0","0","0","0","0","0","0","-66,97","0","-1,34","0","300,69"
"3 juil. 2025 23:49:55 UTC","25016908932","Commande","402-3421755-8032339","610277CT","Campout Bâche de Protection pour Toit de Caravane et Camping-Car - 7.5 x 3 m - Housses pour Camping-Cars - Bâche de Toit - Housse pour Caravane - No","1","amazon.fr","Vendeur","La Greve Sur Mignon","","17170","","124,41","0","0","0","0","0","0","0","0","-17,18","0","-0,33","0","106,90"
"3 juil. 2025 23:55:32 UTC","25016908932","Commande","171-7518646-5759514","341044","Tête d'attelage acier ronde 35-50mm freinée","1","amazon.fr","Vendeur","le bez","","81260","","63,86","0","0","0","0","0","0","0","0","-10,59","0","-0,22","0","53,05"
"4 juil. 2025 07:31:43 UTC","25016908932","Commande","404-6153233-0855532","361506","ProPlus Support de remorque pour caravane, caravane (1100 kg, 597 x 280 mm, hauteur : 497 mm)","1","amazon.fr","Vendeur","St didier des bois","","27370","","48,80","9,76","0","0","0","0","0","0","0","-10,01","0","-0,21","0","48,34"
"4 juil. 2025 21:29:25 UTC","25016908932","Commande","405-5102637-1986768","341508PUV01","ProPlus Roue jockey double remorque 48 mm Pneu PU double roue jockey 550 x 770 mm","1","amazon.fr","Vendeur","la rouaudiere","","53390","","46,12","9,22","0","0","0","0","0","0","0","-9,66","0","-0,19","0","45,49"
"4 juil. 2025 22:14:12 UTC","25016908932","Commande","403-4015344-8652309","610682","Couverture de pare-brise avant de 06 à 2006 - Pour Fiat Ducato et camping-car XL","1","amazon.fr","Vendeur","varetz","","19240","","52,56","0","0","0","0","0","0","0","0","-9,36","0","-0,19","0","43,01"
"4 juil. 2025 22:17:14 UTC","25016908932","Commande","404-3021970-4765107","610682","Couverture de pare-brise avant de 06 à 2006 - Pour Fiat Ducato et camping-car XL","1","amazon.fr","Vendeur","Mouscron","","7700","","52,56","0","0","0","0","0","0","0","0","-9,36","0","-0,18","0","43,02"
"4 juil. 2025 22:46:32 UTC","25016908932","Commande","403-2857268-7217922","361506","ProPlus Support de remorque pour caravane, caravane (1100 kg, 597 x 280 mm, hauteur : 497 mm)","1","amazon.fr","Vendeur","Villeton","","47400","","48,80","9,76","0","0","0","0","0","0","0","-10,00","0","-0,20","0","48,36"
"4 juil. 2025 23:04:22 UTC","25016908932","Commande","405-8577878-5792347","361508","Support de remorque pour caravane, caravane (500 kg, 460 x 195 mm, hauteur : 440 mm)","1","amazon.fr","Vendeur","Castelnaudary","","11400","","45,48","0","0","0","0","0","0","0","0","-8,25","0","-0,16","0","37,07"
"4 juil. 2025 23:07:39 UTC","25016908932","Commande","408-5462251-7577147","361515","ProPlus 1 support de caravane 1000 kg, hauteur 470 mm, 605 x 280 mm, mécanisme de nivellement de manivelle","2","amazon.fr","Vendeur","TROISSY","","51700","","107,44","21,48","0","0","0","0","0","0","0","-21,30","0","-0,43","0","107,19"
"4 juil. 2025 23:46:14 UTC","25016908932","Commande","402-2440848-3934710","610686V02","Housse de pare-brise pour Fiat Ducato X290, blanc, gris, camping-car, protection UV (gris)","1","amazon.fr","Vendeur","rethonvillers","","80700","","59,87","11,98","0","0","0","0","0","0","0","-11,46","0","-0,23","0","60,16"
"5 juil. 2025 20:31:16 UTC","25016908932","Commande","404-3353535-4524360","340792","ProPlus 340792 Filet Couvre Remorque Maille Fine avec Cordon Élastique, 2,50 x 4,50 m Vert","1","amazon.fr","Vendeur","Longlaville","","54810","","43,82","8,77","0","0","0","0","0","0","0","-9,35","0","-0,18","0","43,06"
"5 juil. 2025 22:16:39 UTC","25016908932","Commande","402-1222437-4016300","610682","Couverture de pare-brise avant de 06 à 2006 - Pour Fiat Ducato et camping-car XL","1","amazon.fr","Vendeur","Crêches-sur-Saône","","71680","","43,80","8,76","0","0","0","0","0","0","0","-9,35","0","-0,18","0","43,03"
"7 juil. 2025 21:41:14 UTC","25016908932","Commande","404-9981115-4621955","341044","Tête d'attelage acier ronde 35-50mm freinée","1","amazon.fr","Vendeur","Lapte","Haute-loire","43200","","53,22","0","0","0","0","0","0","0","0","-10,58","0","-0,21","0","42,43"
"8 juil. 2025 07:36:59 UTC","25016908932","Commande","408-5606822-5821150","341300V04","ProPlus Jeu de mâchoires de Frein pour Knott >'89 16-1365/2 160 x 35 mm","1","amazon.fr","Vendeur","St nolff","","56250","","31,54","6,31","0","0","0","0","0","0","0","-6,88","0","-0,14","0","30,83"
"8 juil. 2025 08:53:51 UTC","25016908932","Commande","406-8698213-5441925","610682","Couverture de pare-brise avant de 06 à 2006 - Pour Fiat Ducato et camping-car XL","1","amazon.fr","Vendeur","EYRAGUES","","13630","","43,80","8,76","0","0","0","0","0","0","0","-9,35","0","-0,18","0","43,03"
"8 juil. 2025 21:11:22 UTC","25016908932","Commande","408-8086210-8131547","610682V06","Bâche de protection pour pare-brise, compatible avec différentes marques, avec protection UV, tissu non tissé, fentes miroir et sangles de serrage","1","amazon.fr","Vendeur","Heubecourt Haricourt","","27630","","25,19","5,04","0","0","0","0","0","0","0","-5,48","0","-0,11","0","24,64"
"8 juil. 2025 23:54:05 UTC","25016908932","Commande","171-3897101-0894749","341520V01","ProPlus - Béquille pivotante extensible pour remorque, caravane, pelleteuse - 1000 kg","1","amazon.fr","Vendeur","Val De Louyre Et Caudeau","","24380","","47,46","9,49","0","0","0","0","0","0","0","-9,84","0","-0,20","0","46,91"
"9 juil. 2025 22:13:38 UTC","25103961232","Commande","404-2740375-0382704","361515V01","ProPlus 1 support de caravane 605 x 280 mm H470 mm 1000 kg Support de manivelle + plaque de support pour remorque","1","amazon.fr","Vendeur","Suzay","","27420","","65,19","13,04","0","0","0","0","0","0","0","-12,15","0","-0,24","0","65,84"
"9 juil. 2025 22:14:58 UTC","25103961232","Commande","404-7660264-0502757","360178","Sabot de roue ProPlus Nemesis Ultra SCM","1","amazon.fr","Vendeur","St Senoux","","35580","","147,78","29,56","0","0","0","0","0","0","0","-22,94","0","-0,46","0","153,94"
"10 juil. 2025 22:16:12 UTC","25103961232","Commande","404-5624254-2821103","610686V02","Housse de pare-brise pour Fiat Ducato X290, blanc, gris, camping-car, protection UV (gris)","1","amazon.fr","Vendeur","Cruguel","","56420","","59,87","11,98","0","0","0","0","0","0","0","-11,46","0","-0,23","0","60,16"
"11 juil. 2025 20:43:54 UTC","25103961232","Commande","171-8076140-7677927","610292V02","1 bâche de protection pour caravane - Pour rail d'appât de 7 mm - Avec anneaux - Accessoire de caravane - Bâche robuste - Gris - 180 x 160 cm","1","amazon.fr","Vendeur","VILLENEUVE LES MAGUELONE","","34750","","34,02","6,81","0","0","0","0","0","0","0","-7,41","0","-0,15","0","33,27"
"11 juil. 2025 22:53:50 UTC","25103961232","Commande","171-0293490-1761103","342643","ProPlus Support de roue de secours pour remorque - Support de roue de rechange pour timon jusqu'à 15 ?","1","amazon.fr","Vendeur","rouziers de touraine","","37360","","28,98","5,80","0","0","0","0","0","0","0","-6,31","0","-0,12","0","28,35"
"12 juil. 2025 18:41:38 UTC","25103961232","Frais de service","","","Prix de la publicité","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","-519,20","0","-519,20"
"12 juil. 2025 20:41:28 UTC","25103961232","Commande","407-0050337-0190776","360853V07CT","Campout Table de Camping - 100 x 72 x 70 cm - Jardin Pliable - Camping Pliable - Table Pliante - Hauteur réglable - Poignée Incluse - Bambou","1","amazon.fr","Vendeur","Vaureal","","95490","","115,83","23,17","0","0","0","0","0","0","0","-25,23","0","-0,51","0","113,26"
"12 juil. 2025 23:07:17 UTC","25103961232","Commande","406-1371538-9462755","341306V02","ProPlus Régleur de frein pour Knott 160 x 35/200 x 30/200 x 40/200 x 50 mm","1","amazon.fr","Vendeur","St Genis Pouilly","","01630","","21,57","4,32","0","0","0","0","0","0","0","-4,69","0","-0,10","0","21,10"
"15 juil. 2025 15:49:04 UTC","25103961232","Commande","406-5383344-7053934","341300V01","ProPlus Jeu de mâchoires de Frein 200 x 50 mm pour AL-KO","1","amazon.fr","Vendeur","yves","","17340","","31,53","6,31","0","0","0","0","0","0","0","-6,87","0","-0,13","0","30,84"
"16 juil. 2025 08:18:31 UTC","25103961232","Commande","403-6379142-7409153","360853V07CT","Campout Table de Camping - 100 x 72 x 70 cm - Jardin Pliable - Camping Pliable - Table Pliante - Hauteur réglable - Poignée Incluse - Bambou","1","amazon.fr","Vendeur","ST DIDIER DE FORMANS","","01600","","115,83","23,17","0","0","0","0","0","0","0","-25,23","0","-0,51","0","113,26"
"16 juil. 2025 14:46:55 UTC","25103961232","Commande","171-4120004-9779541","610693CT","Campout Kit de Tapis isolants pour Renault Master à partir de 1998-04-2010 - Film Anti-Regards pour vitres - Film Isolant pour vitres - matériau 7 C","1","amazon.fr","Vendeur","Mondeville","","14120","","54,14","10,83","0","0","0","0","0","0","0","-10,70","0","-0,21","0","54,06"
"16 juil. 2025 19:37:48 UTC","25103961232","Commande","407-7645447-4007539","342643","ProPlus Support de roue de secours pour remorque - Support de roue de rechange pour timon jusqu'à 15 ?","1","amazon.fr","Vendeur","Port St Pere","","44710","","28,98","5,80","0","0","0","0","0","0","0","-6,31","0","-0,12","0","28,35"
"16 juil. 2025 20:33:14 UTC","25103961232","Commande","405-2414843-4166733","342814V03","ProPlus Jeu de roulements compacts 42/80 x 42 mm pour AL-KO","2","amazon.fr","Vendeur","Le Tour-du-Parc","","56370","","56,66","11,34","0","0","0","0","0","0","0","-12,35","0","-0,25","0","55,40"
"16 juil. 2025 22:09:59 UTC","25103961232","Commande","171-9357296-3161118","361508","Support de remorque pour caravane, caravane (500 kg, 460 x 195 mm, hauteur : 440 mm)","1","amazon.fr","Vendeur","CHANTRAINES","","52700","","37,90","7,58","0","0","0","0","0","0","0","-8,25","0","-0,16","0","37,07"
"16 juil. 2025 22:22:21 UTC","25103961232","Commande","171-2921408-3581135","360853V07CT","Campout Table de Camping - 100 x 72 x 70 cm - Jardin Pliable - Camping Pliable - Table Pliante - Hauteur réglable - Poignée Incluse - Bambou","1","amazon.fr","Vendeur","LONS","","64140","","115,83","23,17","0","0","0","0","0","0","0","-25,22","0","-0,50","0","113,28"
"17 juil. 2025 09:56:21 UTC","25103961232","Commande","171-7222989-4078714","340774","ProPlus 340774 Filet Couvre Remorque Maille Fine avec Cordon Élastique, 2 x 3 m Vert","1","amazon.fr","Vendeur","Bazuel","","59360","","32,96","6,59","0","0","0","0","0","0","0","-7,17","0","-0,14","0","32,24"
"17 juil. 2025 13:48:49 UTC","25103961232","Commande","171-2049281-0761912","343649","ProPlus 343649 Grille de protection pour feu arrière en fer 80 mm x 140 mm x 105 mm","2","amazon.fr","Vendeur","Monceau-le-Neuf-et-Faucouzy","","02270","","43,64","0","0","0","0","0","0","0","0","-9,52","0","-0,20","0","33,92"
"17 juil. 2025 20:30:32 UTC","25103961232","Commande","171-5245872-3999560","610682V03","Bâche de protection pour pare-brise, compatible avec différentes marques, avec protection UV, tissu non tissé, fentes de rétroviseur et sangles de","1","amazon.fr","Vendeur","Heubecourt Haricourt","","27630","","33,52","6,71","0","0","0","0","0","0","0","-7,29","0","-0,14","0","32,80"
"17 juil. 2025 22:04:45 UTC","25103961232","Commande","171-3457101-2926749","340774","ProPlus 340774 Filet Couvre Remorque Maille Fine avec Cordon Élastique, 2 x 3 m Vert","1","amazon.fr","Vendeur","Bazuel","","59360","","32,96","6,59","0","0","0","0","0","0","0","-7,17","0","-0,14","0","32,24"
"17 juil. 2025 22:06:15 UTC","25103961232","Commande","402-7656953-8171569","610693CT","Campout Kit de Tapis isolants pour Renault Master à partir de 1998-04-2010 - Film Anti-Regards pour vitres - Film Isolant pour vitres - matériau 7 C","1","amazon.fr","Vendeur","Val-de-Scie","","76720","","54,14","10,83","0","0","0","0","0","0","0","-10,70","0","-0,21","0","54,06"
"17 juil. 2025 23:16:53 UTC","25103961232","Commande","407-5568120-3035541","343649V01","ProPlus 343649V01 Grille de protection pour feu arrière en fer 80 mm x 228 mm x 105 mm","1","amazon.fr","Vendeur","Gignac","","46600","","22,35","4,47","0","0","0","0","0","0","0","-4,86","0","-0,09","0","21,87"
"17 juil. 2025 23:25:01 UTC","25103961232","Commande","404-2683165-9816362","340774","ProPlus 340774 Filet Couvre Remorque Maille Fine avec Cordon Élastique, 2 x 3 m Vert","1","amazon.fr","Vendeur","FREULLEVILLE","","76510","","32,96","6,59","0","0","0","0","0","0","0","-7,17","0","-0,14","0","32,24"
"18 juil. 2025 07:46:32 UTC","25103961232","Commande","407-6508169-2002759","342643","ProPlus Support de roue de secours pour remorque - Support de roue de rechange pour timon jusqu'à 15 ?","1","amazon.fr","Vendeur","Vauvert","","30600","","28,98","5,80","0","0","0","0","0","0","0","-6,32","0","-0,13","0","28,33"
"18 juil. 2025 16:19:22 UTC","25103961232","Commande","405-4260091-0329106","341044","Tête d'attelage acier ronde 35-50mm freinée","1","amazon.fr","Vendeur","Siorac-en-Périgord","France","24170","","53,22","10,64","0","0","0","0","0","0","0","-10,58","0","-0,21","0","53,07"
"18 juil. 2025 23:18:03 UTC","25103961232","Commande","404-5013147-3644316","360853V05CT","Campout Table de Camping - 100 x 65 x 65 cm - de Jardin Pliante - Camping Pliante - Pliante - 6 Personnes - Hauteur réglable - Sac de Transport Inclu","1","amazon.fr","Vendeur","Sarzeau","","56370","","107,50","21,50","0","0","0","0","0","0","0","-23,42","0","-0,48","0","105,10"
"18 juil. 2025 23:55:58 UTC","25103961232","Commande","171-4383595-7773923","341520V03","ProPlus Béquille pivotante, extensible, pour remorque, caravane, pelleteuse, 2500 kg","2","amazon.fr","Vendeur","Roche","","38090","","116,54","23,32","0","0","0","0","0","0","0","-22,49","0","-0,45","0","116,92"
"19 juil. 2025 18:56:08 UTC","25103961232","Frais de service","","","Prix de la publicité","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","-515,71","0","-515,71"
"19 juil. 2025 21:48:33 UTC","25103961232","Commande","405-8081058-6429141","368300CT","Campout Tente Tunnel Gonflable - 455 x 270 cm - familiale 4 Personnes - Chambres obscures - Tubes en TPU - étanche - Ouvertures de Ventilation - 2 Ch","1","amazon.fr","Vendeur","Neufchatel Hardelot","","62152","","307,50","61,50","0","0","0","0","0","0","0","-66,97","0","-1,34","0","300,69"
"21 juil. 2025 16:34:00 UTC","25103961232","Remboursement","402-9181841-2034738","341508V01","ProPlus Roue jockey double remorque pneu en caoutchouc complet double roue jockey 550 x 770 mm","1","amazon.fr","Vendeur","Raucourt Et Flaba","","08450","","-66,23","0","0","0","0","0","0","0","0","8,67","0","0,22","0","-57,34"
"22 juil. 2025 09:10:50 UTC","25103961232","Commande","406-0641309-2371506","342643","ProPlus Support de roue de secours pour remorque - Support de roue de rechange pour timon jusqu'à 15 ?","1","amazon.fr","Vendeur","Ressaix","","7134","","28,98","6,09","0","0","0","0","0","0","0","-6,32","0","-0,13","0","28,62"
"22 juil. 2025 22:31:55 UTC","25103961232","Commande","406-4507431-4164353","341044","Tête d'attelage acier ronde 35-50mm freinée","1","amazon.fr","Vendeur","Pouilly-sous-Charlieu","","42720","","53,22","10,64","0","0","0","0","0","0","0","-10,58","0","-0,21","0","53,07"
"23 juil. 2025 08:57:53 UTC","25103961232","Commande","405-4250032-6860316","361566CT","Campout Cale de nivellement XL - Rampes - 93 x 28,5 x 26,6 cm- Compensation des Roues - 3 hauteurs - Plastique léger - Sac de Transport Inclus - Capa","1","amazon.fr","Vendeur","Dun Le Palestel","","23800","","80,47","16,10","0","0","0","0","0","0","0","-17,53","0","-0,35","0","78,69"
"23 juil. 2025 19:44:14 UTC","25192885592","Commande","403-5637260-1508355","361566CT","Campout Cale de nivellement XL - Rampes - 93 x 28,5 x 26,6 cm- Compensation des Roues - 3 hauteurs - Plastique léger - Sac de Transport Inclus - Capa","1","amazon.fr","Vendeur","Echillais","","17620","","96,57","0","0","0","0","0","0","0","0","-17,54","0","-0,35","0","78,68"
"23 juil. 2025 22:16:46 UTC","25192885592","Commande","402-0144447-8249146","342643","ProPlus Support de roue de secours pour remorque - Support de roue de rechange pour timon jusqu'à 15 ?","1","amazon.fr","Vendeur","AGEN","","47000","","28,98","5,80","0","0","0","0","0","0","0","-6,32","0","-0,13","0","28,33"
"23 juil. 2025 23:35:53 UTC","25192885592","Commande","408-2119356-9022720","360853V08CT","Campout Table de Camping - 120 x 70 x 70 cm - Jardin Pliable - Camping Pliable - Table Pliante - Hauteur réglable - Poignée Incluse - Bambou","1","amazon.fr","Vendeur","Baden","","56870","","159,00","0","0","0","0","0","0","0","0","-28,86","0","-0,58","0","129,56"
"23 juil. 2025 23:45:17 UTC","25192885592","Commande","406-0737679-4748303","367828","ProPlus Tonnelle Gonflable 365 x 365 cm - 300D","1","amazon.fr","Vendeur","Anseroeul","","7750","","257,32","0","0","0","0","0","0","0","0","-46,70","0","-0,93","0","209,69"
"24 juil. 2025 07:22:24 UTC","25192885592","Transfert","","","Sur le compte se terminant par : 090","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-8 962,37","-8 962,37"
