"Inclut les transactions Amazon Marketplace, Expédié par Amazon et Amazon Webstore"
"Tous les montants sont en EUR, sauf mention contraire."
"Définitions :"
"Taxes collectées sur les ventes : inclut les taxes collectées auprès des acheteurs sur la vente de produits, la livraison et l'emballage."
"Frais de vente : Incluent des frais de clôture variable et des frais de référence."
"Autres frais de transaction : incluent les contestations de prélèvement, les retenues sur expédition"
"Autre : inclut les montants non-liés aux commandes. Pour de plus amples renseignements, consultez les colonnes ""Type"" et ""Description"" pour chaque commande."
"date/heure","numéro de versement","type","numéro de la commande","sku","description","quantité","Marketplace","traitement","ville d'où provient la commande","Région d'où provient la commande","code postal de la commande","Modèle de perception des taxes","ventes de produits","Taxes sur la vente des produits","crédits d'expédition","taxe sur les crédits d’expédition","crédits sur l'emballage cadeau","Taxes sur les crédits cadeaux","Rabais promotionnels","Taxes sur les remises promotionnelles","Taxes retenues sur le site de vente","frais de vente","Frais Expédié par Amazon","autres frais de transaction","autre","total"
"28 août 2025 23:31:41 UTC","25367610722","Commande","408-6853345-1370765","360853V07CT","Campout Table de Camping - 100 x 72 x 70 cm - Jardin Pliable - Camping Pliable - Table Pliante - Hauteur réglable - Poignée Incluse - Bambou","1","amazon.fr","Vendeur","ST GERMAIN DU CORBEIS","","61000","","139,00","0","0","0","0","0","0","0","0","-25,23","0","-0,51","0","113,26"
"28 août 2025 23:54:21 UTC","25367610722","Commande","407-4753885-8563520","610682","Couverture de pare-brise avant de 06 à 2006 - Pour Fiat Ducato et camping-car XL","1","amazon.fr","Vendeur","Lannilis","","29870","","52,56","0","0","0","0","0","0","0","0","-9,35","0","-0,18","0","43,03"
"29 août 2025 00:09:53 UTC","25367610722","Commande","171-9641155-4021955","610686V02","Housse de pare-brise pour Fiat Ducato X290, blanc, gris, camping-car, protection UV (gris)","1","amazon.fr","Vendeur","DUTTLENHEIM","","67120","","71,85","0","0","0","0","0","0","0","0","-11,46","0","-0,23","0","60,16"
"29 août 2025 14:17:26 UTC","25367610722","Remboursement","403-0588940-3838729","373585DE","ProPlus 373585DE Tente pliante prise 20 m 3 x 2,5 mm² avec interrupteur MCCB et FI + 2 ports USB","1","amazon.fr","Vendeur","Grenade","","31330","","-104,25","0","0","0","0","0","0","0","0","11,98","0","0,31","0","-91,96"
"29 août 2025 19:20:19 UTC","25367610722","Frais de service","","","Prix de la publicité","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","-515,50","0","-515,50"
"29 août 2025 19:52:57 UTC","25367610722","Commande","406-8068425-9809108","610686V02","Housse de pare-brise pour Fiat Ducato X290, blanc, gris, camping-car, protection UV (gris)","1","amazon.fr","Vendeur","Forcalquier","","04300","","71,85","0","0","0","0","0","0","0","0","-11,45","0","-0,23","0","60,17"
"29 août 2025 22:41:02 UTC","25367610722","Commande","171-7636419-4285966","343649V03","ProPlus 343649V03 Grille de protection pour feu arrière 238 x 132 x 58 mm pour remorque, caravane, camping-car","1","amazon.fr","Vendeur","Monthou sur cher","","41400","","27,33","0","0","0","0","0","0","0","0","-4,96","0","-0,09","0","22,28"
"29 août 2025 23:50:02 UTC","25367610722","Commande","408-3112784-5119564","361722CT","Campout Sangle Anti-tempête pour auvent Thule Omnistor -Sangles élastiques - Résistant aux intempéries - avec piquets en Acier - 2 Ressorts de Ten","1","amazon.fr","Vendeur","stiring wendel","","57350","","30,75","0","0","0","0","0","0","0","0","-5,58","0","-0,11","0","25,06"
"30 août 2025 13:56:06 UTC","25367610722","Commande","405-9731278-4806753","361722CT","Campout Sangle Anti-tempête pour auvent Thule Omnistor -Sangles élastiques - Résistant aux intempéries - avec piquets en Acier - 2 Ressorts de Ten","1","amazon.fr","Vendeur","Artemare","","01510","","30,75","0","0","0","0","0","0","0","0","-5,57","0","-0,10","0","25,08"
"30 août 2025 15:37:55 UTC","25367610722","Commande","402-6491944-1187500","610279CT","Campout Bâche de Protection pour Toit de Caravane et Camping-Car - 8.5 x 3 m - Housses pour Camping-Cars - Bâche de Toit - Housse pour Caravane - No","1","amazon.fr","Vendeur","OISSERY","","77178","","126,83","0","0","0","0","0","0","0","0","-17,44","0","-0,36","0","109,03"
"30 août 2025 22:30:38 UTC","25367610722","Commande","404-9992061-7885918","761472PMV01","ProPlus 761472PMV01 Porte-Assiettes en Mousse Souple pour 10 Assiettes de Camping-Car et Caravane","1","amazon.fr","Vendeur","CLANS","","06420","","30,93","0","0","0","0","0","0","0","0","-5,62","0","-0,11","0","25,20"
"30 août 2025 23:46:15 UTC","25367610722","Commande","404-5779803-1074760","610693CT","Campout Kit de Tapis isolants pour Renault Master à partir de 1998-04-2010 - Film Anti-Regards pour vitres - Film Isolant pour vitres - matériau 7 C","1","amazon.fr","Vendeur","WITTELSHEIM","","68310","","64,97","0","0","0","0","0","0","0","0","-10,71","0","-0,22","0","54,04"
